Date,BTC_Price,BTC_Volume,ETH_Price,ETH_Volume,NVDA_Close,NVDA_Volume,AMD_Close,AMD_Volume,INTC_Close,INTC_Volume,GPU_Stock_Index,GPU_Launch_Dates,Regulatory_Event_Flag,Military_Spending_Flag,Regulatory_Stringency_Index,Defense_AI_Budget_Billions,Global_Regulatory_Index,Cybersecurity_Threat_Level,BTC_MA_7,BTC_MA_30,ETH_MA_7,GPU_MA_7,BTC_Momentum,ETH_Momentum,GPU_Momentum,NVDA_Momentum,BTC_Volatility,GPU_Volatility,BTC_Price_Lag1,ETH_Price_Lag1,GPU_Price_Lag1,BTC_Volume_MA,BTC_to_GPU_Ratio,ETH_to_GPU_Ratio,Gov_Crypto_Interaction,Military_GPU_Demand,Reg_Stringency_GPU_Impact,GPU_Price_Category,Cluster
2021-11-27,54815.078125,30560857714,4096.912109375,16515693874,31.43999481201172,283069000.0,154.80999755859375,36245100.0,45.2418098449707,25269000.0,723.5523152734289,0,0,0,30.0,6.8,44.0,40.0,56361.255580357145,61067.332291666666,4191.642857142857,731.2687225934269,0.023246554945143,0.0163742656764263,0.0,0.0,1736.9115816782898,11.94816314978039,53569.765625,4030.908935546875,723.5523152734289,34562366037.0,75.65372019315691,5.654404827660957,0.0,0.0,27.08911999042757,Medium,0
2021-11-28,57248.45703125,28116886357,4294.45361328125,15953126340,31.43999481201172,283069000.0,154.80999755859375,36245100.0,45.2418098449707,25269000.0,723.5523152734289,0,0,0,30.0,6.8,44.0,40.0,56149.53850446428,60901.34869791667,4195.174386160715,728.5357975622061,0.0443925100444249,0.0482171690855202,0.0,0.0,1469.768721379724,11.056909282391052,54815.078125,4096.912109375,723.5523152734289,34847143001.57143,79.01217872672974,5.927044221314267,0.0,0.0,27.08911999042757,Medium,0
2021-11-29,57806.56640625,32370840356,4445.10498046875,19086475837,33.30924224853516,454964000.0,161.91000366210938,57438900.0,46.37331771850586,31478900.0,761.331765719015,0,0,0,30.0,6.8,44.0,40.0,56366.29241071428,60765.27317708333,4246.123988560268,733.7942168354786,0.009748898117819,0.0350804504492929,0.0522138477731348,0.0594544448146439,1599.929999707268,16.327105630700892,57248.45703125,4294.45361328125,723.5523152734289,34466388512.0,75.82862082590522,5.830932384506137,0.0,0.0,28.503547177915934,Medium,0
2021-11-30,57005.42578125,36708594618,4631.47900390625,28626354111,32.61064910888672,622066000.0,158.3699951171875,75182500.0,45.63134765625,49460800.0,745.1717395240099,0,0,0,30.0,6.8,44.0,40.0,56285.771205357145,60621.48880208333,4287.654750279018,737.9354095407294,-0.0138589899868777,0.0419279239199985,-0.021225997551466,-0.0209729520244239,1542.4589546016716,14.71227804638681,57806.56640625,4445.10498046875,761.331765719015,34355358614.714287,76.39719217671565,6.206987960788645,0.0,0.0,27.8985309553094,Medium,0
2021-12-01,57229.828125,36858195307,4586.990234375,27634826695,31.37596702575684,484368000.0,149.11000061035156,64039100.0,45.07486343383789,35093500.0,710.6032590983634,0,0,0,30.0,6.8,44.0,40.0,56421.400111607145,60495.66953125,4337.227434430803,733.1367740032246,0.0039365085108058,-0.0096057370644944,-0.0463899509228942,-0.0378613157624456,1583.115401788405,17.53757195600555,57005.42578125,4631.47900390625,745.1717395240099,34387162688.71429,80.4237858571826,6.445993853635443,0.0,0.0,26.604319473471747,Medium,0
2021-12-02,56477.81640625,32379968686,4511.30224609375,21502671027,32.06566619873047,472890000.0,150.67999267578125,56161200.0,45.90959167480469,37240800.0,722.5188884072746,0,0,0,30.0,6.8,44.0,40.0,56307.5625,60270.71666666667,4371.021589006697,730.0403712241357,-0.0131402057875741,-0.0165005775931333,0.0167683291011502,0.0219817662482704,1539.5838183974902,17.16958705422524,57229.828125,4586.990234375,710.6032590983634,34115155894.142857,78.05990598335033,6.235223873732929,0.0,0.0,27.05042945791506,Medium,0
2021-12-03,53598.24609375,39789134215,4220.7060546875,25879591528,30.6353702545166,544325000.0,144.00999450683594,65910000.0,45.67771911621094,32224900.0,691.295719133428,0,0,0,30.0,6.8,44.0,40.0,56311.631138392855,59958.32330729167,4398.135463169643,725.4322860612783,-0.0509858648179134,-0.0644151456839035,-0.0432143294449716,-0.0446052152900692,1531.1573937665269,22.65384577803202,56477.81640625,4511.30224609375,722.5188884072746,33826353893.285717,77.42102776663259,6.096680851891896,0.0,0.0,25.881463287692757,Medium,0
2021-12-04,49200.703125,61385677469,4119.58740234375,38478999182,30.6353702545166,544325000.0,144.00999450683594,65910000.0,45.67771911621094,32224900.0,691.295719133428,0,0,0,30.0,6.8,44.0,40.0,55509.57756696428,59549.9390625,4401.374790736607,720.824200898421,-0.0820463968365335,-0.0239577575489883,0.0,0.0,3106.156643307665,26.116119353726603,53598.24609375,4220.7060546875,691.295719133428,38229899572.57143,71.06891139899916,5.950618050188711,0.0,0.0,25.881463287692757,Medium,0
2021-12-05,49368.84765625,37198201161,4198.32275390625,25533062707,30.6353702545166,544325000.0,144.00999450683594,65910000.0,45.67771911621094,32224900.0,691.295719133428,0,0,0,30.0,6.8,44.0,40.0,54383.91908482143,59158.04479166667,4387.641810825893,716.2161157355639,0.003417522933012,0.0191124362400236,0.0,0.0,3735.067323638475,28.308295679929603,49200.703125,4119.58740234375,691.295719133428,39527230258.85714,71.31179103352943,6.064348858261677,0.0,0.0,25.881463287692757,Medium,0
2021-12-06,50582.625,37707308001,4358.7373046875,28229518513,29.98059463500977,658938000.0,139.05999755859375,66776500.0,47.29150772094727,40336000.0,673.8222734951305,0,0,0,30.0,6.8,44.0,40.0,53351.927455357145,58793.21627604167,4375.303571428572,703.7147597035803,0.0245858957900213,0.0382091992884527,-0.0252763689325332,-0.0213731909902508,3628.237461038461,24.06929681088355,49368.84765625,4198.32275390625,691.295719133428,40289582779.57143,74.95695827883044,6.459089268218935,0.0,0.0,25.227273873119216,Medium,0
2021-12-07,50700.0859375,33676814852,4315.0615234375,22366213354,32.366119384765625,593053000.0,144.85000610351562,53359400.0,48.75690841674805,91731500.0,715.0983247821501,1,0,0,30.0,6.8,44.0,40.0,52451.16462053572,58372.31953125,4330.10107421875,699.4185575976004,0.0023221597831271,-0.0100202829849438,0.0612565848749995,0.0795689604825304,3341.387936882341,17.115729627747744,50582.625,4358.7373046875,673.8222734951305,39856471384.42857,70.80045321000279,6.02579474648292,0.0,0.0,26.7726105162928,Medium,0
2021-12-08,50504.796875,28479699446,4439.35791015625,18704315119,31.76623916625977,475551000.0,145.24000549316406,40977500.0,47.99637985229492,37143400.0,708.4466505398493,0,0,0,30.0,6.8,44.0,40.0,51490.44587053572,57803.58515625,4309.0107421875,699.1104706606696,-0.0038518487471744,0.0288052409087626,-0.0093017617462985,-0.0185342027375766,2629.3566692319987,16.898884064382933,50700.0859375,4315.0615234375,715.0983247821501,38659543404.28571,71.18899897063248,6.257493649139293,0.0,0.0,26.523578071943795,Medium,0
2021-12-09,47672.12109375,29603577251,4119.81591796875,22296131874,30.43274688720703,488507000.0,138.10000610351562,53019900.0,46.8184928894043,31694200.0,676.904615287806,0,0,0,30.0,6.8,44.0,40.0,50232.48939732143,57160.26158854167,4253.084123883928,692.5941459293172,-0.0560872621319695,-0.0719793264373795,-0.0445228094846771,-0.0419782861947691,1830.7401410905363,15.062880817529551,50504.796875,4439.35791015625,708.4466505398493,38262916056.42857,70.32275635638015,6.077279642386964,0.0,0.0,25.342673858594683,Medium,0
2021-12-10,47243.3046875,30966005122,3908.49609375,28014595631,30.14129447937012,488825000.0,138.5500030517578,42224300.0,46.9205207824707,23783600.0,674.4590489039522,0,0,0,30.0,6.8,44.0,40.0,49324.640625,56568.53072916667,4208.482700892857,690.1889073251062,-0.0089951190845213,-0.0512935112700229,-0.0036128670548567,-0.009576933982237,1411.101113861019,16.57328117740216,47672.12109375,4119.81591796875,676.904615287806,37002469043.14286,69.94251504093452,5.78642939211815,0.0,0.0,25.251114147128987,Medium,0
2021-12-11,49362.5078125,25775869261,4084.452392578125,19131502454,30.14129447937012,488825000.0,138.5500030517578,42224300.0,46.9205207824707,23783600.0,674.4590489039522,0,0,0,30.0,6.8,44.0,40.0,49347.755580357145,56048.94895833333,4203.463413783482,687.7836687208954,0.0448572160440061,0.0450189266171952,0.0,0.0,1410.057412134557,17.577206349320655,47243.3046875,3908.49609375,674.4590489039522,31915353584.857143,73.07994154878688,6.046928232297498,0.0,0.0,25.251114147128987,Medium,0
2021-12-12,50098.3359375,21939223599,4134.453125,14057603914,30.14129447937012,488825000.0,138.5500030517578,42224300.0,46.9205207824707,23783600.0,674.4590489039522,0,0,0,30.0,6.8,44.0,40.0,49451.96819196428,55580.362109375,4194.33918108259,685.3784301166846,0.0149066195703628,0.0122417224185871,0.0,0.0,1438.545304061884,18.158854058205232,49362.5078125,4084.452392578125,674.4590489039522,29735499647.42857,74.169316435679,6.120953049202401,0.0,0.0,25.251114147128987,Medium,0
2021-12-13,46737.48046875,32166727776,3784.226806640625,23999841386,28.10811996459961,598344000.0,133.8000030517578,42174000.0,46.37331771850586,35726900.0,640.0185773096442,0,0,0,30.0,6.8,44.0,40.0,48902.661830357145,54989.29388020833,4112.266252790178,680.5493306616152,-0.0670851717099511,-0.0847092245989304,-0.0510638439061295,-0.0674547842051739,1652.9958651208628,24.96395389432854,50098.3359375,4134.453125,674.4590489039522,28943988186.714287,72.91127296950934,5.903458870916081,0.0,0.0,23.96169519586413,Medium,0
2021-12-14,46612.6328125,34638619079,3745.4404296875,23836759957,28.28378868103028,667035000.0,135.60000610351562,50754600.0,46.09507751464844,34120400.0,645.7854764031152,0,0,0,30.0,6.8,44.0,40.0,48318.739955357145,54360.8203125,4030.8918108258927,670.647495178896,-0.0026712534564946,-0.0102494852806026,0.0090105182848168,0.006249749775222,1634.070488565537,22.61180411093028,46737.48046875,3784.226806640625,640.0185773096442,29081388790.57143,72.0681501256349,5.790854257452619,0.0,0.0,24.177602488561675,Medium,0
2021-12-15,48896.72265625,36541828520,4018.388671875,26411188833,30.40180206298828,698297000.0,146.5,72425800.0,46.99471664428711,32590300.0,694.4689560574479,0,0,0,30.0,6.8,44.0,40.0,48089.01506696428,53872.11536458333,3970.753348214286,668.65068168141,0.049001519672527,0.0728748053297094,0.075386457938771,0.0748843588758154,1366.6822750605506,19.054908004182664,46612.6328125,3745.4404296875,645.7854764031152,30233121515.42857,70.30755611787649,5.777955488703465,0.0,0.0,26.00026630162596,Medium,0
2021-12-16,47665.42578125,27268150947,3962.4697265625,19825531254,28.33369255065918,707366000.0,138.63999938964844,63369600.0,47.14311599731445,33132300.0,653.3516027017951,0,0,0,30.0,6.8,44.0,40.0,48088.05859375,53455.58802083333,3948.275320870536,665.2859655976941,-0.0251815828978184,-0.0139157632271563,-0.0592068990226419,-0.0680258857038891,1367.0249656322162,19.430312708346356,48896.72265625,4018.388671875,694.4689560574479,29899489186.285717,72.84375186740753,6.0555666253457625,0.0,0.0,24.46087116014379,Medium,0
2021-12-17,46202.14453125,32902725329,3879.486572265625,23143541098,27.74879646301269,713758000.0,137.75,55642100.0,46.94834899902344,50102300.0,644.4375956428652,0,0,0,30.0,6.8,44.0,40.0,47939.32142857143,52983.39244791667,3944.131103515625,660.997186560396,-0.0306990072157418,-0.020942280956898,-0.0136435068377699,-0.0206431296097648,1522.1009065785624,20.35917485508363,47665.42578125,3962.4697265625,653.3516027017951,30176163501.57143,71.5826670822173,6.010629994990608,0.0,0.0,24.12713909721256,Medium,0
2021-12-18,46848.77734375,26098292690,3960.860107421875,19530895889,27.74879646301269,713758000.0,137.75,55642100.0,46.94834899902344,50102300.0,644.4375956428652,0,0,0,30.0,6.8,44.0,40.0,47580.217075892855,52646.94713541667,3926.4750627790177,656.7084075230979,0.0139957315631233,0.0209753362050504,0.0,0.0,1423.7206177005687,20.212285615696413,46202.14453125,3879.486572265625,644.4375956428652,30222223991.42857,72.58451887527242,6.136704979939696,0.0,0.0,24.12713909721256,Medium,0
2021-12-19,46707.015625,25154053861,3922.592529296875,16167785597,27.74879646301269,713758000.0,137.75,55642100.0,46.94834899902344,50102300.0,644.4375956428652,0,0,0,30.0,6.8,44.0,40.0,47095.74274553572,52266.52838541667,3896.209263392857,652.4196284857998,-0.0030259427628138,-0.0096614313778197,0.0,0.0,907.4169308931108,18.964665012490517,46848.77734375,3960.860107421875,644.4375956428652,30681485457.42857,72.36488227568947,6.077415625890085,0.0,0.0,24.12713909721256,Medium,0
2021-12-20,46880.27734375,30961902129,3933.844482421875,21589690675,27.66695213317871,461847000.0,135.8000030517578,38195400.0,46.00232696533203,30140300.0,638.8589819595795,0,0,0,30.0,6.8,44.0,40.0,47116.142299107145,51839.29778645833,3917.5832170758927,652.253972007219,0.0037095437683511,0.0028684990961875,-0.0086565615057275,-0.0029494731399638,899.5918895742332,19.09565432094032,46707.015625,3922.592529296875,644.4375956428652,30509367507.857143,73.26657695759512,6.147986655394609,0.0,0.0,23.918281033660293,Medium,0
2021-12-21,48936.61328125,27055803928,4020.260009765625,16388555198,29.02040100097656,524385000.0,144.25,57785200.0,47.08747100830078,31956300.0,673.3743845419004,0,0,0,30.0,6.8,44.0,40.0,47448.13950892857,51512.83567708333,3956.843157087053,656.1952445984741,0.0438635616940126,0.0219671946183668,0.0540266374223172,0.0489193338421534,1091.2249362637351,20.344364766251903,46880.27734375,3933.844482421875,638.8589819595795,29426108200.57143,72.56594319562186,5.961466066799927,0.0,0.0,25.210505330830948,Medium,0
2021-12-22,48628.51171875,24447979559,3982.099609375,13921756199,29.34479522705078,395184000.0,143.8800048828125,46923700.0,47.2729606628418,23307900.0,676.5219665551436,0,0,0,30.0,6.8,44.0,40.0,47409.82366071428,51257.47643229167,3951.659005301339,653.6313889552877,-0.0062959314476722,-0.0094920229780982,0.0046743417710854,0.0111781441635938,1035.1521513435562,15.19673327176564,48936.61328125,4020.260009765625,673.3743845419004,27698415491.857143,71.7740739329846,5.8774472355811005,0.0,0.0,25.328347848969024,Medium,0
2021-12-23,50784.5390625,28223878108,4108.015625,18007273742,29.58434295654297,343022000.0,146.13999938964844,48653800.0,47.58830642700195,25198200.0,684.315566819792,0,0,0,30.0,6.8,44.0,40.0,47855.41127232143,51031.32526041667,3972.451276506697,658.0548124007158,0.0443366919436007,0.0316205087709402,0.0115200993462687,0.0081632101242732,1651.4020921775443,19.105487775458244,48628.51171875,3982.099609375,676.5219665551436,27834947943.42857,74.1038749464947,5.994341619968233,0.0,0.0,25.620132932466,Medium,0
2021-12-24,50822.1953125,24367912228,4047.98291015625,12769090623,29.58434295654297,343022000.0,146.13999938964844,48653800.0,47.58830642700195,25198200.0,684.315566819792,0,0,0,30.0,6.8,44.0,40.0,48515.41852678572,50849.38424479167,3996.522181919642,663.7516654259913,0.0007414904357732,-0.0146135556248645,0.0,0.0,1797.3138667002115,20.277810814273323,50784.5390625,4108.015625,684.315566819792,26615688929.0,74.15882226102127,5.906742975270387,0.0,0.0,25.620132932466,Medium,0
2021-12-25,50429.859375,19030650914,4093.281005859375,10894785525,29.58434295654297,343022000.0,146.13999938964844,48653800.0,47.58830642700195,25198200.0,684.315566819792,0,0,0,30.0,6.8,44.0,40.0,49027.001674107145,50621.22356770833,4015.439453125,669.4485184512665,-0.007719775485643,0.0111902882765324,0.0,0.0,1752.9685547928352,19.535435652177394,50822.1953125,4047.98291015625,684.315566819792,25606025818.142857,73.58633280288647,5.972841131939045,0.0,0.0,25.620132932466,Medium,0
2021-12-26,50809.515625,20964372926,4067.328125,11197244172,29.58434295654297,343022000.0,146.13999938964844,48653800.0,47.58830642700195,25198200.0,684.315566819792,0,0,0,30.0,6.8,44.0,40.0,49613.07310267857,50529.215234375,4036.115966796875,675.1453714765418,0.0075284019171428,-0.006340361392786,0.0,0.0,1518.1158940122973,16.623795211710675,50429.859375,4093.281005859375,684.315566819792,25007499970.285717,74.14032029183525,5.934971160620854,0.0,0.0,25.620132932466,Medium,0
2021-12-27,50640.41796875,24324345758,4037.547607421875,11424360002,30.88689422607422,403686000.0,154.36000061035156,53296400.0,48.17260360717773,20985400.0,717.4923644645786,0,0,0,30.0,6.8,44.0,40.0,50150.236049107145,50390.059895833336,4050.930698939732,686.3787118343987,-0.0033280706216139,-0.0073218871610278,0.0484817228387315,0.0440283994626682,948.2889681448328,14.441569658624184,50809.515625,4067.328125,684.315566819792,24059277631.57143,70.48149774909201,5.619471837297339,0.0,0.0,26.862241116389274,Medium,0
2021-12-28,47588.85546875,33430376883,3800.89306640625,17299472803,30.26506233215332,420591000.0,153.14999389648438,58699100.0,48.00566101074219,19290400.0,707.4748572702863,0,0,0,30.0,6.8,44.0,40.0,49957.69921875,50068.07317708333,4019.5925641741073,691.2502079384539,-0.0602594256209162,-0.058613436676413,-0.0139618310806245,-0.0201325484320128,1305.3613190794315,15.061917259036308,50640.41796875,4037.547607421875,717.4923644645786,24969930910.857143,67.17084590991298,5.364894784058925,0.0,0.0,26.487195043475243,Medium,0
2021-12-29,46444.7109375,30049226299,3628.53173828125,15722555672,29.94466590881348,343139000.0,148.25999450683594,51300200.0,48.070587158203125,14174800.0,693.3245832203072,0,0,0,30.0,6.8,44.0,40.0,49645.72767857143,49689.34466145833,3969.082868303572,693.6505817477629,-0.0240422788062495,-0.0453475867680666,-0.0200010981373618,-0.0105863460588169,1831.0685678480463,13.59054503875362,47588.85546875,3800.89306640625,707.4748572702863,25770109016.57143,66.89192930788572,5.2259877094542215,0.0,0.0,25.957422056027248,Medium,0
2021-12-30,47178.125,26686491018,3713.85205078125,12925377999,29.530447006225582,308864000.0,145.14999389648438,44358000.0,47.98711013793945,18359400.0,681.7710588868911,0,0,0,30.0,6.8,44.0,40.0,49130.525669642855,49361.76796875,3912.7737862723216,693.2870806144913,0.0157911212643124,0.0235137291483122,-0.0166639473242865,-0.0138328109536858,1960.060051888966,13.912063798981867,46444.7109375,3628.53173828125,693.3245832203072,25550482289.42857,69.09801519255022,5.439381184134948,0.0,0.0,25.52486894221133,Medium,0
2021-12-31,46306.4453125,36974172400,3682.6328125,14157285268,29.355770111083984,266530000.0,143.89999389648438,49448100.0,47.76451873779297,16319000.0,676.9370472761921,0,0,0,30.0,6.8,44.0,40.0,48485.41852678572,48997.65520833333,3860.580915178572,692.233006393977,-0.0184763529177982,-0.0084061610032857,-0.007090373737177,-0.0059151456496669,2051.48537831918,14.946187574318037,47178.125,3713.85205078125,681.7710588868911,27351376599.714287,68.30493406216628,5.432116193230686,0.0,0.0,25.343888081818594,Medium,0
2022-01-01,47686.8125,24582667004,3769.697021484375,9776191466,29.355770111083984,266530000.0,143.89999389648438,49448100.0,47.76451873779297,16319000.0,676.9370472761921,0,0,0,35.0,8.5,48.0,40.0,48093.5546875,48704.621744791664,3814.354631696429,691.1789321734626,0.0298093964713672,0.023641838167751,0.0,0.0,1872.3236026739728,15.831583131648566,46306.4453125,3682.6328125,676.9370472761921,28144521755.42857,70.34106292257599,5.560541405179466,0.0,0.0,29.56786942878836,Medium,0
2022-01-02,47345.21875,27951569547,3829.56494140625,9881471548,29.355770111083984,266530000.0,143.89999389648438,49448100.0,47.76451873779297,16319000.0,676.9370472761921,0,0,0,35.0,8.5,48.0,40.0,47598.65513392857,48496.1875,3780.3884626116073,690.1248579529484,-0.0071632749620244,0.0158813611758912,0.0,0.0,1443.5291200868303,16.592077130056484,47686.8125,3769.697021484375,676.9370472761921,29142692701.285717,69.83719054774052,5.648850371568619,0.0,0.0,29.56786942878836,Medium,0
2022-01-03,46458.1171875,33071628362,3761.38037109375,12080777893,30.064437866210938,391547000.0,150.24000549316406,59396600.0,49.35048294067383,33857600.0,699.5809566161624,1,0,0,35.0,8.5,48.0,40.0,47001.18359375,48404.76796875,3740.9360002790177,687.5660854031747,-0.0187368774698079,-0.0178047823592886,0.0334505393538191,0.024140663060288,584.8586578412259,12.559115623538402,47345.21875,3829.56494140625,676.9370472761921,30392304501.857143,66.313702576066,5.368944638834299,0.0,0.0,30.556930608724628,Medium,0
2022-01-04,45897.57421875,42494677905,3794.056640625,14030925983,29.23500061035156,527154000.0,144.4199981689453,80200500.0,49.28556060791016,45681400.0,677.3621294059758,1,0,0,35.0,8.5,48.0,40.0,46759.571986607145,48289.058854166666,3739.9593680245534,683.2642671368446,-0.0120655550135126,0.0086873079315157,-0.0317601944421958,-0.0275886500705729,647.6007176352075,9.350671539456162,46458.1171875,3761.38037109375,699.5809566161624,31687204647.857143,67.65939935199702,5.592966464604027,0.0,0.0,29.58643655103485,Medium,0
2022-01-05,43569.00390625,36851084859,3550.386962890625,18061338502,27.552165985107425,498064000.0,136.14999389648438,65403200.0,49.96261215209961,59109300.0,640.1978022638893,0,0,0,35.0,8.5,48.0,40.0,46348.75669642857,48055.271484375,3728.795828683036,675.6747270002136,-0.0507340606150975,-0.0642240485092586,-0.0548662606435915,-0.0575623256408714,1379.3430147191611,17.677259167210163,45897.57421875,3794.056640625,677.3621294059758,32658898727.857143,67.94939682017014,5.537116550236457,0.0,0.0,27.96313941171069,Medium,0
2022-01-06,43160.9296875,30208048289,3418.408203125,24293791313,28.12508773803711,454186000.0,136.22999572753906,64802900.0,50.09246063232422,35757900.0,647.217292608518,0,0,0,35.0,8.5,48.0,40.0,45774.87165178572,47803.96627604167,3686.589564732143,670.7384746747317,-0.0093661590158929,-0.0371730634280415,0.0109645648888612,0.0207940730772078,1759.948098579407,20.318329780962205,43569.00390625,3550.386962890625,640.1978022638893,33161978338.0,66.5840454731072,5.273552930636642,0.0,0.0,28.269743068286655,Medium,0
2022-01-07,41557.90234375,84196607520,3193.21044921875,24494179209,27.195831298828125,409939000.0,132.0,58441100.0,49.56380462646485,30717200.0,626.9649591502197,0,0,0,35.0,8.5,48.0,40.0,45096.50837053572,47505.73645833333,3616.6720842633927,663.5996049424499,-0.0371407046918699,-0.0658779585481866,-0.031291397324497,-0.0330401258785135,2340.353472479166,25.81330820276386,43160.9296875,3418.408203125,647.217292608518,39908040498.0,66.17869633997947,5.085013745894189,0.0,0.0,27.38514330567546,Medium,0
2022-01-08,41733.94140625,28066355845,3091.97265625,16037732700,27.195831298828125,409939000.0,132.0,58441100.0,49.56380462646485,30717200.0,626.9649591502197,0,0,0,35.0,8.5,48.0,40.0,44246.09821428572,47307.797135416666,3519.854317801339,656.4607352101682,0.0042359949028196,-0.0317040779424728,0.0,0.0,2323.7299515393192,28.300256062328177,41557.90234375,3193.21044921875,626.9649591502197,40405710332.42857,66.45902896035086,4.923798073755814,0.0,0.0,27.38514330567546,Medium,0
2022-01-09,41911.6015625,21294384372,3157.75146484375,12334683863,27.195831298828125,409939000.0,132.0,58441100.0,49.56380462646485,30717200.0,626.9649591502197,0,0,0,35.0,8.5,48.0,40.0,43469.8671875,47130.07369791667,3423.880964006697,649.3218654778864,0.0042569704720818,0.0212740589606401,0.0,0.0,2001.079275448817,28.575642837132037,41733.94140625,3091.97265625,626.9649591502197,39454683878.85714,66.74194308423832,5.028547244287182,0.0,0.0,27.38514330567546,Medium,0
2022-01-10,41821.26171875,32104232331,3083.097900390625,19535744145,27.348546981811523,594681000.0,132.0,84671300.0,51.20542144775391,49260800.0,629.5839751497216,0,0,0,35.0,8.5,48.0,40.0,42807.459263392855,46878.698828125,3326.983468191964,639.3222966969662,-0.0021554853640055,-0.0236413680064017,0.0041772924647203,0.0056154077919279,1567.5182999164313,18.54306978928869,41911.6015625,3157.75146484375,626.9649591502197,39316484445.85714,66.32147876707498,4.889274104465778,0.0,0.0,27.499539058451543,Medium,0
2022-01-11,42735.85546875,26327648900,3238.111572265625,15211447193,27.7647647857666,404089000.0,137.30999755859375,77153900.0,51.85464477539063,39795200.0,646.1138171883239,0,0,0,35.0,8.5,48.0,40.0,42355.78515625,46633.2828125,3247.562744140625,634.8582520944445,0.0218691094532414,0.0502785434920376,0.0262551822966448,0.0152190097789066,792.7727602198585,9.333404539828274,41821.26171875,3083.097900390625,629.5839751497216,37006908873.71429,66.04070927496971,5.003928963122829,0.0,0.0,28.22154446950489,Medium,0
2022-01-12,43949.1015625,33499938689,3372.25830078125,16662871689,27.94642639160156,383413000.0,137.47000122070312,69669600.0,51.69697570800781,29136800.0,648.5274072372783,0,0,0,35.0,8.5,48.0,40.0,42410.08482142857,46540.33684895833,3222.115792410714,636.0481956620715,0.0283894186846727,0.0414274571835602,0.0037355493486543,0.0065428829394615,896.0143372814964,10.575899396524278,42735.85546875,3238.111572265625,646.1138171883239,36528173706.57143,67.66319800027313,5.191864520582628,0.0,0.0,28.326967441565976,Medium,0
2022-01-13,42591.5703125,47691135082,3248.28857421875,15294466275,26.52510070800781,540171000.0,132.74000549316406,76618100.0,50.95500564575195,29605400.0,621.2797788132441,0,0,0,35.0,8.5,48.0,40.0,42328.747767857145,46406.301432291664,3197.81298828125,632.3428365484609,-0.0308887144841734,-0.0367616343427132,-0.042014613599923,-0.0508589421658894,840.6256709798406,10.55420528168966,43949.1015625,3372.25830078125,648.5274072372783,39025757534.14286,68.4444067807037,5.219980923072244,0.0,0.0,27.13682085005098,Medium,0
2022-01-14,43099.69921875,23577403399,3310.00146484375,13562957230,26.89140892028809,395832000.0,136.8800048828125,71078400.0,51.65987777709961,30151500.0,634.7605889654108,0,0,0,35.0,8.5,48.0,40.0,42549.00446428572,46213.06731770833,3214.4974190848216,633.4564979506312,0.0119302693589786,0.0189985862447097,0.0216984531154666,0.0138098707451728,806.2755420013394,10.300402614919571,42591.5703125,3248.28857421875,621.2797788132441,30365871231.142857,67.79234190796134,5.206364663513035,0.0,0.0,27.725647884968627,Medium,0
2022-01-15,43177.3984375,18371348298,3330.53076171875,9619999078,26.89140892028809,395832000.0,136.8800048828125,71078400.0,51.65987777709961,30151500.0,634.7605889654108,0,0,0,35.0,8.5,48.0,40.0,42755.212611607145,46063.46640625,3248.5771484375,634.5701593528013,0.0018027786773091,0.0062022017491671,0.0,0.0,745.3612205526779,9.895021050368868,43099.69921875,3310.00146484375,634.7605889654108,28980870153.0,67.91455649643787,5.238655587535878,0.0,0.0,27.725647884968627,Medium,0
2022-01-16,43113.87890625,17902097845,3350.921875,9505934874,26.89140892028809,395832000.0,136.8800048828125,71078400.0,51.65987777709961,30151500.0,634.7605889654108,0,0,0,35.0,8.5,48.0,40.0,42926.966517857145,45960.52421875,3276.172921316964,635.6838207549715,-0.0014711291913973,0.0061224815923113,0.0,0.0,651.1331370739923,9.31829876111778,43177.3984375,3330.53076171875,634.7605889654108,28496257792.0,67.81464540985515,5.270729159939026,0.0,0.0,27.725647884968627,Medium,0
2022-01-17,42250.55078125,21690904261,3212.304931640625,12344309617,26.89140892028809,395832000.0,136.8800048828125,71078400.0,51.65987777709961,30151500.0,634.7605889654108,0,0,0,35.0,8.5,48.0,40.0,42988.29352678572,45807.25,3294.6310686383927,636.4233370143556,-0.0200243667909649,-0.0413668084575606,0.0,0.0,540.4433835545356,8.951724240361155,43113.87890625,3350.921875,634.7605889654108,27008639496.285717,66.45670007636897,5.052695916348149,0.0,0.0,27.725647884968627,Medium,0
2022-01-18,42375.6328125,22417209227,3164.025146484375,13024154091,25.85435676574707,424270000.0,131.92999267578125,56527400.0,50.78805541992188,35313800.0,611.5326685250951,0,0,0,35.0,8.5,48.0,40.0,42936.83314732143,45662.87057291667,3284.047293526786,631.4831729196087,0.0029604828561313,-0.0150296395216726,-0.0365931988281984,-0.0385644410679657,583.8900136254587,11.801155480938968,42250.55078125,3212.304931640625,634.7605889654108,26450005257.285717,69.18101676851852,5.165479833268267,0.0,0.0,26.71107773927335,Medium,0
