Date,BTC_Price,BTC_Volume,ETH_Price,ETH_Volume,NVDA_Close,NVDA_Volume,AMD_Close,AMD_Volume,INTC_Close,INTC_Volume,GPU_Stock_Index,GPU_Launch_Dates
2022-01-06,43160.9296875,30208048289,3418.408203125,24293791313,28.12508773803711,454186000.0,136.22999572753906,64802900.0,50.09246063232422,35757900.0,647.217292608518,0
2022-01-07,41557.90234375,84196607520,3193.21044921875,24494179209,27.195831298828125,409939000.0,132.0,58441100.0,49.563804626464844,30717200.0,626.9649591502197,0
2022-01-08,41733.94140625,28066355845,3091.97265625,16037732700,27.195831298828125,,132.0,,49.563804626464844,,626.9649591502197,0
2022-01-09,41911.6015625,21294384372,3157.75146484375,12334683863,27.195831298828125,,132.0,,49.563804626464844,,626.9649591502197,0
2022-01-10,41821.26171875,32104232331,3083.097900390625,19535744145,27.348546981811523,594681000.0,132.0,84671300.0,51.205421447753906,49260800.0,629.5839751497216,0
2022-01-11,42735.85546875,26327648900,3238.111572265625,15211447193,27.7647647857666,404089000.0,137.30999755859375,77153900.0,51.854644775390625,39795200.0,646.1138171883239,0
2022-01-12,43949.1015625,33499938689,3372.25830078125,16662871689,27.946426391601562,383413000.0,137.47000122070312,69669600.0,51.69697570800781,29136800.0,648.5274072372783,0
2022-01-13,42591.5703125,47691135082,3248.28857421875,15294466275,26.525100708007812,540171000.0,132.74000549316406,76618100.0,50.95500564575195,29605400.0,621.2797788132441,0
2022-01-14,43099.69921875,23577403399,3310.00146484375,13562957230,26.891408920288086,395832000.0,136.8800048828125,71078400.0,51.65987777709961,30151500.0,634.7605889654108,0
2022-01-15,43177.3984375,18371348298,3330.53076171875,9619999078,26.891408920288086,,136.8800048828125,,51.65987777709961,,634.7605889654108,0
2022-01-16,43113.87890625,17902097845,3350.921875,9505934874,26.891408920288086,,136.8800048828125,,51.65987777709961,,634.7605889654108,0
2022-01-17,42250.55078125,21690904261,3212.304931640625,12344309617,26.891408920288086,,136.8800048828125,,51.65987777709961,,634.7605889654108,0
2022-01-18,42375.6328125,22417209227,3164.025146484375,13024154091,25.85435676574707,424270000.0,131.92999267578125,56527400.0,50.788055419921875,35313800.0,611.5326685250951,0
2022-01-19,41744.328125,23091543258,3095.825927734375,13187424144,25.01992416381836,488315000.0,128.27000427246094,69831800.0,49.73074722290039,30595100.0,593.3532925657352,1
2022-01-20,40680.41796875,20382033940,3001.1201171875,10645922764,24.104652404785156,435181000.0,121.88999938964844,91157300.0,48.26535415649414,28582600.0,568.2370082326879,0
2022-01-21,36457.31640625,43011992031,2557.931640625,26796291874,23.330108642578125,718958000.0,118.80999755859375,95685300.0,48.26535415649414,46372400.0,552.520874121115,0
2022-01-22,35030.25,39714385405,2405.18115234375,27369692036,23.330108642578125,,118.80999755859375,,48.26535415649414,,552.520874121115,0
2022-01-23,36276.8046875,26017975951,2535.0390625,16481489511,23.330108642578125,,118.80999755859375,,48.26535415649414,,552.520874121115,0
2022-01-24,36654.328125,41856658597,2440.352294921875,28220804648,23.32811164855957,913982000.0,116.52999877929688,116210100.0,48.172603607177734,64198400.0,547.6081076678331,0
2022-01-25,36954.00390625,26428189594,2455.93505859375,16179776932,22.282075881958008,664616000.0,111.12999725341797,85102900.0,47.30078887939453,44095400.0,523.3178940533277,1
2022-01-26,36852.12109375,31324598034,2468.0302734375,21229909340,22.729238510131836,755959000.0,110.70999908447266,94752600.0,47.94074249267578,54895400.0,528.0376014989265,0
2022-01-27,37138.234375,25041426629,2423.001220703125,16126522783,21.902793884277344,573353000.0,102.5999984741211,125954100.0,44.56475830078125,89642800.0,499.35529007858565,1
2022-01-28,37784.33203125,22238830523,2547.092041015625,14666227351,22.79711151123047,543774000.0,105.23999786376953,98749500.0,44.267967224121094,61945400.0,515.4087946946033,0
2022-01-29,38138.1796875,17194183075,2597.084716796875,11172062661,22.79711151123047,,105.23999786376953,,44.267967224121094,,515.4087946946033,0
2022-01-30,37917.6015625,14643548444,2603.466552734375,9501221177,22.79711151123047,,105.23999786376953,,44.267967224121094,,515.4087946946033,0
2022-01-31,38483.125,20734730465,2688.27880859375,13778234614,24.440019607543945,564680000.0,114.25,97206000.0,45.278907775878906,51828400.0,554.5054086139551,0
2022-02-01,38743.2734375,20288500328,2792.1171875,13194846235,24.591737747192383,518925000.0,116.77999877929688,122467900.0,45.39948272705078,35386100.0,561.7362128030513,0
2022-02-02,36952.984375,19155189416,2682.85400390625,13876301217,25.19460678100586,543419000.0,122.76000213623047,180065000.0,45.91886520385742,37962700.0,581.8358582957707,0
2022-02-03,37154.6015625,18591534769,2679.16259765625,12755505065,23.903024673461914,410178000.0,120.08000183105469,103599500.0,44.778072357177734,42145800.0,560.2827412065819,0
2022-02-04,41500.875,29412210792,2983.5869140625,18987223729,24.273330688476562,354829000.0,123.5999984741211,86212000.0,44.866859436035156,32431500.0,572.189742545071,0
2022-02-05,41441.1640625,19652846215,3014.648193359375,13102093957,24.273330688476562,,123.5999984741211,,44.866859436035156,,572.189742545071,0
2022-02-06,42412.43359375,16142097334,3057.47607421875,9466018022,24.273330688476562,,123.5999984741211,,44.866859436035156,,572.189742545071,0
2022-02-07,43840.28515625,28641855926,3142.470703125,15197063785,24.681568145751953,376868000.0,123.66999816894531,81672500.0,45.025726318359375,27558500.0,577.2518559620167,0
2022-02-08,44118.4453125,33079398868,3122.608642578125,17136080906,25.06085205078125,410359000.0,128.22999572753906,84902800.0,45.61447525024414,28051200.0,591.7212150770695,0
2022-02-09,44338.796875,23245887300,3239.45703125,13951308490,26.654855728149414,524282000.0,132.85000610351562,92948900.0,46.64247131347656,35217300.0,620.9215169227097,0
2022-02-10,43565.11328125,32142048537,3077.482177734375,18629485080,25.775508880615234,513200000.0,125.7699966430664,108939900.0,45.66120910644531,32762700.0,594.9826844598284,0
2022-02-11,42407.9375,26954925781,2927.383544921875,16043881065,23.904024124145508,605472000.0,113.18000030517578,164723200.0,44.511741638183594,37208200.0,545.5056507194298,0
2022-02-12,42244.46875,18152390304,2917.36279296875,11254355757,23.904024124145508,,113.18000030517578,,44.511741638183594,,545.5056507194298,0
2022-02-13,42197.515625,14741589015,2883.46337890625,9054963563,23.904024124145508,,113.18000030517578,,44.511741638183594,,545.5056507194298,0
2022-02-14,42586.91796875,20827783012,2933.47900390625,12164552172,24.221439361572266,440424000.0,114.2699966430664,135146400.0,44.46501159667969,28456900.0,551.5573668655254,0
2022-02-15,44575.203125,22721659051,3179.877197265625,13921257873,26.445247650146484,699869000.0,121.47000122070312,143975900.0,45.268699645996094,35837900.0,593.5867004021146,0
2022-02-16,43961.859375,19792547657,3127.830078125,12352406833,26.461217880249023,732676000.0,117.69000244140625,119109600.0,45.072452545166016,26022900.0,585.6492390621897,0
2022-02-17,40538.01171875,26246662813,2881.48193359375,15860206214,24.460981369018555,810595000.0,112.37000274658203,98179600.0,44.45566177368164,32030600.0,550.3536895694913,0
2022-02-18,40030.9765625,23310007704,2785.7275390625,15748173433,23.59760856628418,761255000.0,113.83000183105469,114321200.0,42.09130096435547,76520100.0,542.0626218237924,0
2022-02-19,40122.15625,13736557863,2763.701171875,9774183169,23.59760856628418,,113.83000183105469,,42.09130096435547,,542.0626218237924,0
2022-02-20,38431.37890625,18340576452,2628.6484375,11641437834,23.59760856628418,,113.83000183105469,,42.09130096435547,,542.0626218237924,0
2022-02-21,37075.28125,29280402798,2573.816162109375,18646392740,23.59760856628418,,113.83000183105469,,42.09130096435547,,542.0626218237924,0
2022-02-22,38286.02734375,25493150450,2639.29931640625,16360200507,23.3460750579834,633422000.0,115.6500015258789,141648500.0,41.76420974731445,57093300.0,542.7882776900441,0
2022-02-23,37296.5703125,21849073843,2590.359619140625,13382637240,22.344961166381836,566511000.0,109.76000213623047,120299400.0,41.72683334350586,38176700.0,518.4010975206614,0
2022-02-24,38332.609375,46383802093,2598.067138671875,29312342666,23.703405380249023,735801000.0,116.61000061035156,142956600.0,43.661312103271484,72740100.0,549.9960722861347,0
2022-02-25,39214.21875,26545599159,2764.53564453125,17208902048,24.11163902282715,528866000.0,121.05999755859375,127821000.0,44.58649444580078,39266300.0,564.7406952391509,0
2022-02-26,39105.1484375,17467554129,2781.11181640625,11724648351,24.11163902282715,,121.05999755859375,,44.58649444580078,,564.7406952391509,0
2022-02-27,37709.78515625,23450127612,2621.8017578125,16150857254,24.11163902282715,,121.05999755859375,,44.58649444580078,,564.7406952391509,0
2022-02-28,43193.234375,35690014104,2919.201171875,19266124733,24.339204788208008,477319000.0,123.33999633789062,124666100.0,44.57716369628906,41946100.0,572.2746178165047,0
2022-03-01,44354.63671875,32479047645,2972.485107421875,18757425786,23.432912826538086,412056000.0,113.83000183105469,126552200.0,43.754764556884766,53853000.0,540.9331305870672,0
2022-03-02,43924.1171875,29183112630,2950.118408203125,16636517503,24.178640365600586,389642000.0,118.27999877929688,118354500.0,45.67055130004883,46936500.0,560.1638626126577,0
2022-03-03,42451.7890625,24967782593,2834.468994140625,13091199728,23.67350196838379,365095000.0,111.9800033569336,123916700.0,44.79209518432617,36389900.0,540.364707945463,0
2022-03-04,39137.60546875,28516271427,2617.156005859375,14496939024,22.896833419799805,431415000.0,108.41000366210938,100609400.0,44.92292785644531,38310700.0,523.6471010295877,0
2022-03-05,39400.5859375,16975917450,2664.8310546875,8072368396,22.896833419799805,,108.41000366210938,,44.92292785644531,,523.6471010295877,0
2022-03-06,38419.984375,19745229902,2555.037353515625,8872976607,22.896833419799805,,108.41000366210938,,44.92292785644531,,523.6471010295877,0
2022-03-07,38062.0390625,28546143503,2497.771240234375,14594098731,21.315534591674805,450821000.0,102.94999694824219,92600000.0,44.5584602355957,43813700.0,493.1404138218759,0
2022-03-08,38737.26953125,25776583476,2576.74755859375,13922922903,21.47726058959961,557467000.0,105.52999877929688,135348300.0,44.3902473449707,44813900.0,500.45341918789427,0
2022-03-09,41982.92578125,32284121034,2729.783447265625,14173665398,22.974693298339844,492742000.0,111.05000305175781,102310300.0,44.511741638183594,36076500.0,529.9743480129512,0
2022-03-10,39437.4609375,31078064711,2608.048583984375,13292477213,22.61931037902832,428066000.0,106.45999908447266,102557400.0,43.60523986816406,36456000.0,515.5674755772125,0
2022-03-11,38794.97265625,26364890465,2559.56298828125,12382419582,22.0622615814209,367209000.0,104.29000091552734,87584400.0,42.8295783996582,27082100.0,503.97748396175916,0
2022-03-12,38904.01171875,14616450657,2574.754150390625,6532996574,22.0622615814209,,104.29000091552734,,42.8295783996582,,503.97748396175916,0
2022-03-13,37849.6640625,17300745310,2518.944580078125,8632000379,22.0622615814209,,104.29000091552734,,42.8295783996582,,503.97748396175916,0
2022-03-14,39666.75390625,24322159070,2590.696044921875,11244398839,21.2935733795166,385354000.0,102.25,89731700.0,41.493202209472656,35993900.0,489.8802982618096,0
2022-03-15,39338.78515625,23934000868,2620.149658203125,12861105614,22.933767318725586,491996000.0,109.33000183105469,112425500.0,41.87635803222656,34448900.0,524.5350463776688,0
2022-03-16,41143.9296875,39616916192,2772.0556640625,17915109769,24.45416831970215,671422000.0,115.37000274658203,113689800.0,43.577205657958984,38885500.0,556.2121956681253,0
2022-03-17,40951.37890625,22009601093,2814.8544921875,12685265194,24.72370719909668,471941000.0,111.69000244140625,103201700.0,44.053810119628906,28555000.0,551.8224457605651,0
2022-03-18,41801.15625,34421564942,2945.343017578125,15830879093,26.40782356262207,730719000.0,113.45999908447266,105834800.0,44.34352111816406,46237100.0,575.6713844378925,0
2022-03-19,42190.65234375,19664853187,2946.257080078125,11576463120,26.40782356262207,,113.45999908447266,,44.34352111816406,,575.6713844378925,0
2022-03-20,41247.82421875,20127946682,2860.459228515625,12684727326,26.40782356262207,,113.45999908447266,,44.34352111816406,,575.6713844378925,0
2022-03-21,41077.99609375,24615543271,2897.9765625,15206116098,26.688344955444336,591727000.0,115.91999816894531,101905900.0,44.287452697753906,32910900.0,584.1917909471535,0
2022-03-22,42358.80859375,32004652376,2973.131103515625,16830539230,26.478702545166016,547007000.0,114.77999877929688,101672600.0,45.22197723388672,27923300.0,579.7484938757876,1
2022-03-23,42892.95703125,25242943069,3031.067138671875,16008767658,25.59022331237793,502120000.0,113.91999816894531,90579200.0,45.109832763671875,37126400.0,567.3434808946498,0
2022-03-24,43960.93359375,31042992291,3108.06201171875,18070503166,28.1019287109375,877379000.0,120.52999877929688,121961300.0,48.240516662597656,51677900.0,612.6778443692388,0
2022-03-25,44348.73046875,30574413034,3106.67138671875,17030503831,27.644710540771484,579016000.0,119.66999816894531,95852400.0,48.436771392822266,33239800.0,605.5327389613486,0
2022-03-26,44500.828125,16950455995,3143.178955078125,8876420740,27.644710540771484,,119.66999816894531,,48.436771392822266,,605.5327389613486,0
2022-03-27,46820.4921875,28160889722,3291.57763671875,13431866834,27.644710540771484,,119.66999816894531,,48.436771392822266,,605.5327389613486,0
2022-03-28,47128.00390625,36362175703,3336.634521484375,20620450770,28.170808792114258,425494000.0,120.23999786376953,92966100.0,48.13772201538086,22932400.0,612.82685148795,0
2022-03-29,47465.73046875,31397059069,3401.98779296875,19533323636,28.607065200805664,488984000.0,123.2300033569336,94143000.0,48.82927322387695,27303700.0,624.686626847583,1
2022-03-30,47062.6640625,29333883962,3385.157958984375,15302506131,27.642711639404297,463487000.0,119.22000122070312,99476900.0,48.06295394897461,24623300.0,604.3686308685319,1
2022-03-31,45538.67578125,33327427106,3281.642822265625,17685495686,27.239402770996094,523440000.0,109.33999633789062,147004800.0,46.31538391113281,43698300.0,577.741596577298,0
2022-04-01,46281.64453125,38162644287,3449.55224609375,20982988937,26.666383743286133,517235000.0,108.19000244140625,111867100.0,44.96030807495117,46598600.0,567.843221224228,0
2022-04-02,45868.94921875,29336594194,3445.059326171875,23571556215,26.666383743286133,,108.19000244140625,,44.96030807495117,,567.843221224228,0
2022-04-03,46453.56640625,25414397610,3522.83349609375,15333808649,26.666383743286133,,108.19000244140625,,44.96030807495117,,567.843221224228,0
2022-04-04,46622.67578125,32499785455,3521.2412109375,18209969743,27.313278198242188,397120000.0,110.52999877929688,90123900.0,45.978946685791016,23784900.0,580.9783652813051,0
2022-04-05,45555.9921875,29640604055,3411.79248046875,16681503199,25.886716842651367,436615000.0,106.81999969482422,79532000.0,44.979000091552734,25779200.0,555.7081366706885,0
2022-04-06,43206.73828125,39393395788,3171.69189453125,25632563639,24.365318298339844,703833000.0,103.66999816894531,105256600.0,44.4276237487793,31518700.0,530.725698642275,0
2022-04-07,43503.84765625,26101973106,3233.274658203125,16745496605,24.16666030883789,557992000.0,103.72000122070312,91895500.0,44.446319580078125,24117000.0,528.4883231038933,0
2022-04-08,42287.6640625,27215995394,3192.073974609375,17557050669,23.079519271850586,524781000.0,101.0,92746700.0,43.94167709350586,22167300.0,509.58555806080227,0
2022-04-09,42782.13671875,16050772496,3261.916259765625,9908112156,23.079519271850586,,101.0,,43.94167709350586,,509.58555806080227,0
2022-04-10,42207.671875,17654475582,3211.866943359375,10427054790,23.079519271850586,,101.0,,43.94167709350586,,509.58555806080227,0
2022-04-11,39521.90234375,33949912166,2981.05224609375,21891804831,21.879573822021484,575207000.0,97.37000274658203,95527700.0,43.52113342285156,30352500.0,487.4552184307039,0
2022-04-12,40127.18359375,30991500854,3030.37646484375,20235707410,21.46727752685547,662258000.0,95.0999984741211,89246400.0,43.455718994140625,29861400.0,477.71775934373795,0
2022-04-13,41166.73046875,27691105228,3118.34423828125,16088473629,22.16507911682129,516943000.0,97.73999786376953,77728400.0,43.93232727050781,22171300.0,491.82556398711415,0
2022-04-14,39935.515625,24342001973,3019.909423828125,15821419931,21.221698760986328,569097000.0,93.05999755859375,73354400.0,42.68004608154297,36181800.0,470.0928348757733,0
2022-04-15,40553.46484375,21756855753,3040.91650390625,11256651536,21.221698760986328,,93.05999755859375,,42.68004608154297,,470.0928348757733,0
2022-04-16,40424.484375,16833150693,3062.310302734375,8766710365,21.221698760986328,,93.05999755859375,,42.68004608154297,,470.0928348757733,0
2022-04-17,39716.953125,19087633042,2993.4033203125,10463091281,21.221698760986328,,93.05999755859375,,42.68004608154297,,470.0928348757733,0
2022-04-18,40826.21484375,33705182072,3057.606689453125,18629381299,21.74580192565918,525701000.0,93.88999938964844,80605800.0,43.586544036865234,25593100.0,478.51069999867457,0
2022-04-19,41502.75,25303206547,3104.1064453125,14156035096,22.160093307495117,512781000.0,96.93000030517578,77069500.0,44.79209518432617,31483100.0,490.4702484327663,0
2022-04-20,41374.37890625,27819532341,3077.745849609375,15547362265,21.445316314697266,468974000.0,94.0199966430664,62489000.0,44.96030807495117,22787100.0,475.9061205500064,0
2022-04-21,40527.36328125,35372786395,2987.480712890625,20783591093,20.14853286743164,656209000.0,89.8499984741211,76680600.0,44.3902473449707,27316900.0,451.4079609819156,0
2022-04-22,39740.3203125,28011716745,2964.835693359375,16782795477,19.481672286987305,624713000.0,88.13999938964844,75017700.0,43.49309539794922,28219900.0,439.43459713923204,0
2022-04-23,39486.73046875,16138021249,2938.114013671875,9116955609,19.481672286987305,,88.13999938964844,,43.49309539794922,,439.43459713923204,0
2022-04-24,39469.29296875,17964398167,2922.732666015625,9696829579,19.481672286987305,,88.13999938964844,,43.49309539794922,,439.43459713923204,0
2022-04-25,40458.30859375,35445730570,3009.3935546875,22332690614,19.868013381958008,641566000.0,90.69000244140625,93481000.0,43.97905349731445,35999300.0,449.66702981238666,0
2022-04-26,38117.4609375,34569088416,2808.29833984375,19052045399,18.75591468811035,653143000.0,85.16000366210938,89127400.0,42.53987503051758,35356600.0,424.0381898371429,0
2022-04-27,39241.12109375,30981015184,2888.9296875,17419284041,18.38355255126953,499460000.0,84.91000366210938,83125100.0,42.25951385498047,28320900.0,418.9586293556507,0
2022-04-28,39773.828125,33903704907,2936.94091796875,18443524633,19.74821662902832,570327000.0,89.63999938964844,91495400.0,43.77345275878906,41097000.0,445.9162303304411,0
2022-04-29,38609.82421875,30882994649,2815.601806640625,18771041399,18.51532745361328,500435000.0,85.5199966430664,82647700.0,40.73623275756836,70765900.0,421.0632044279509,0
2022-04-30,37714.875,23895713731,2730.186767578125,13520941867,18.51532745361328,,85.5199966430664,,40.73623275756836,,421.0632044279509,0
2022-05-01,38469.09375,27002760110,2827.756103515625,15332730152,18.51532745361328,,85.5199966430664,,40.73623275756836,,421.0632044279509,0
2022-05-02,38529.328125,32922642426,2857.410400390625,18609741545,19.49964714050293,572049000.0,89.83999633789062,98304100.0,42.016536712646484,45446500.0,442.5298960373319,0
2022-05-03,37750.453125,27326943244,2783.476318359375,13026093219,19.568517684936523,475751000.0,91.12999725341797,126381800.0,42.10999298095703,40158400.0,446.13201124053586,0
2022-05-04,39698.37109375,36754404490,2940.644775390625,18186749944,20.299274444580078,648855000.0,99.41999816894531,225394100.0,43.49309539794922,44625600.0,473.07970306250184,0
2022-05-05,36575.140625,43106256317,2749.213134765625,22642925048,18.811817169189453,626331000.0,93.87000274658203,153129800.0,42.00956726074219,52996700.0,442.9409001140203,0
2022-05-06,36040.921875,37795577489,2694.979736328125,21027599270,18.643108367919922,633297000.0,95.33999633789062,144286600.0,41.72699737548828,40916600.0,443.9259665664843,0
2022-05-07,35501.953125,24375896406,2636.093017578125,13369276367,18.643108367919922,,95.33999633789062,,41.72699737548828,,443.9259665664843,0
2022-05-08,34059.265625,36763041910,2517.4599609375,20802269935,18.643108367919922,,95.33999633789062,,41.72699737548828,,443.9259665664843,0
2022-05-09,30296.953125,63355494961,2245.430419921875,36333567678,16.92105484008789,644455000.0,86.36000061035156,144523700.0,40.568443298339844,44925800.0,403.8828651551184,0
2022-05-10,31022.90625,59811038817,2343.510986328125,38202099639,17.56495475769043,761474000.0,88.7300033569336,137235500.0,41.45383834838867,42770000.0,416.9805148575841,1
2022-05-11,28936.35546875,70388855818,2072.108642578125,45743399154,16.60160255432129,670167000.0,87.91999816894531,136137900.0,40.342376708984375,40351700.0,403.30167062810244,0
2022-05-12,29047.751953125,66989173272,1961.7015380859375,42463486402,16.147377014160156,708728000.0,87.05999755859375,129214200.0,40.3517951965332,42329600.0,396.09978498119995,0
2022-05-13,29283.103515625,42841124537,2014.418212890625,24816096567,17.67576026916504,670437000.0,95.12000274658203,138068100.0,41.06765365600586,32034100.0,431.67630908155513,0
2022-05-14,30101.265625,28579868620,2056.27392578125,15457044616,17.67576026916504,,95.12000274658203,,41.06765365600586,,431.67630908155513,0
2022-05-15,31305.11328125,25835372065,2145.706787109375,14846088335,17.67576026916504,,95.12000274658203,,41.06765365600586,,431.67630908155513,0
2022-05-16,29862.91796875,32613897286,2022.7259521484375,21459552191,17.234516143798828,521446000.0,94.23999786376953,131065700.0,40.577857971191406,25071900.0,424.3392597916305,0
2022-05-17,30425.857421875,29101473475,2090.4091796875,18509929297,18.145957946777344,585830000.0,102.47000122070312,164227200.0,41.82119369506836,28596600.0,453.2304704506699,0
2022-05-18,28720.271484375,31285268319,1916.6561279296875,17740965589,16.909072875976562,545161000.0,96.27999877929688,142603200.0,39.8902587890625,35218400.0,424.4789513226693,0
2022-05-19,30314.333984375,33773447707,2018.336181640625,18734247914,17.094758987426758,621310000.0,96.66999816894531,141506200.0,39.570003509521484,29181000.0,427.3485252118448,0
2022-05-20,29200.740234375,30749382605,1961.315673828125,15892482289,16.66549301147461,739105000.0,93.5,164126800.0,39.230918884277344,44802300.0,415.3631687329155,0
2022-05-21,29432.2265625,17274840442,1974.518310546875,8546822406,16.66549301147461,,93.5,,39.230918884277344,,415.3631687329155,0
2022-05-22,30323.72265625,21631532270,2043.170166015625,10941123403,16.66549301147461,,93.5,,39.230918884277344,,415.3631687329155,0
2022-05-23,29098.91015625,31483454557,1972.181884765625,16434529708,16.8691463470459,639889000.0,95.06999969482422,128773000.0,39.560585021972656,27199500.0,421.2729839942329,0
2022-05-24,29655.5859375,26616506245,1978.9827880859375,13057109007,16.126413345336914,588550000.0,91.16000366210938,123341400.0,39.249755859375,29837500.0,404.017044371434,0
2022-05-25,29562.361328125,27525063551,1944.827880859375,13364545730,16.946008682250977,781132000.0,92.6500015258789,111771100.0,39.74897003173828,26283100.0,417.13556923158853,0
2022-05-26,29267.224609375,36774325352,1803.913330078125,23458681818,17.820514678955078,996575000.0,98.75,128792700.0,40.954620361328125,28826700.0,441.04602050973415,0
2022-05-27,28627.57421875,36582005748,1724.9228515625,25470760032,18.77887725830078,738379000.0,102.26000213623047,104348400.0,41.96247863769531,30553300.0,460.3501522563101,0
2022-05-28,28814.900390625,35519577634,1757.9417724609375,23214777872,18.77887725830078,,102.26000213623047,,41.96247863769531,,460.3501522563101,0
2022-05-29,29445.95703125,18093886409,1812.031005859375,10642556101,18.77887725830078,,102.26000213623047,,41.96247863769531,,460.3501522563101,0
2022-05-30,31726.390625,39277993274,1996.4412841796875,19580808705,18.77887725830078,,102.26000213623047,,41.96247863769531,,460.3501522563101,0
2022-05-31,31792.310546875,33538210634,1942.3280029296875,18363115560,18.640113830566406,664100000.0,101.86000061035156,125102900.0,41.84002685546875,41111500.0,457.7965407748684,0
2022-06-01,29799.080078125,41135817341,1823.5693359375,21037797760,18.288713455200195,544514000.0,101.22000122070312,99351400.0,41.548030853271484,29885500.0,452.1310358590763,0
2022-06-02,30467.48828125,29083562061,1834.1505126953125,17065041354,19.558544158935547,648656000.0,108.58999633789062,120953800.0,42.23563766479492,28727600.0,483.1656566116712,0
2022-06-03,29704.390625,26175547452,1775.07861328125,14878001811,18.688032150268555,598779000.0,106.30000305175781,110844700.0,40.869850158691406,33174700.0,467.31694254564945,0
2022-06-04,29832.9140625,16588370958,1801.6094970703125,8677951273,18.688032150268555,,106.30000305175781,,40.869850158691406,,467.31694254564945,0
2022-06-05,29906.662109375,17264085441,1805.2049560546875,8850385937,18.688032150268555,,106.30000305175781,,40.869850158691406,,467.31694254564945,0
2022-06-06,31370.671875,31947336829,1859.2896728515625,16518471852,18.75391960144043,422406000.0,105.6500015258789,96726900.0,40.82275390625,25437100.0,466.693260889753,0
2022-06-07,31155.478515625,40770974039,1814.04833984375,24020076750,18.893680572509766,388914000.0,105.27999877929688,79022900.0,41.00172424316406,25168700.0,467.65088801959075,0
2022-06-08,30214.35546875,30242059107,1793.572265625,18041476023,18.620094299316406,363252000.0,101.9000015258789,97641900.0,38.83531188964844,59649900.0,456.1612612894285,0
2022-06-09,30111.998046875,21692004719,1789.8260498046875,12013083393,18.020986557006836,395574000.0,98.80000305175781,95299000.0,37.68616485595703,39047200.0,441.91321401323364,0
2022-06-10,29083.8046875,29867476527,1665.042236328125,18504740451,16.948596954345703,465248000.0,94.81999969482422,102135400.0,36.90437698364258,43066200.0,420.3717734740326,0
2022-06-11,28360.810546875,27246574439,1529.6634521484375,21127089064,16.948596954345703,,94.81999969482422,,36.90437698364258,,420.3717734740326,0
2022-06-12,26762.6484375,34163220274,1445.216552734375,23465074882,16.948596954345703,,94.81999969482422,,36.90437698364258,,420.3717734740326,0
2022-06-13,22487.388671875,68204556440,1204.582763671875,45162788786,15.623583793640137,604153000.0,86.98999786376953,98148800.0,35.57627487182617,50335900.0,387.390262800491,0
2022-06-14,22206.79296875,50913575242,1211.662841796875,33327826525,15.812298774719238,469680000.0,86.98999786376953,84066600.0,35.72697830200195,31351700.0,389.69971409296363,1
2022-06-15,22572.83984375,54912007015,1233.2064208984375,37539999450,16.50226593017578,563936000.0,89.30000305175781,95774800.0,36.405155181884766,37652300.0,403.1132299111158,0
2022-06-16,20381.650390625,31183975654,1067.730712890625,18907671369,15.57765007019043,545749000.0,82.05000305175781,102433300.0,35.171241760253906,45576500.0,376.152433556363,0
2022-06-17,20471.482421875,27132421514,1086.519287109375,14591486540,15.856232643127441,630334000.0,81.56999969482422,105212300.0,34.8227424621582,71393200.0,378.26017310409566,0
2022-06-18,19017.642578125,42009436760,993.6367797851562,21655406608,15.856232643127441,,81.56999969482422,,34.8227424621582,,378.26017310409566,0
2022-06-19,20553.271484375,35329942625,1127.656494140625,21795481981,15.856232643127441,,81.56999969482422,,34.8227424621582,,378.26017310409566,0
2022-06-20,20599.537109375,30818458597,1127.6424560546875,19739691429,15.856232643127441,,81.56999969482422,,34.8227424621582,,378.26017310409566,0
2022-06-21,20710.59765625,28970212744,1124.8245849609375,15632089439,16.54120635986328,483089000.0,83.79000091552734,87780600.0,35.538597106933594,34004900.0,391.44195398718426,0
2022-06-22,19987.029296875,28574793478,1051.421875,15010593493,16.335514068603516,437135000.0,83.75,86634700.0,35.20892333984375,32571000.0,388.7581165903262,0
2022-06-23,21085.876953125,26188097173,1143.38671875,14657862919,16.200716018676758,463680000.0,82.43000030517578,100614600.0,35.237178802490234,30163000.0,384.37153529105717,0
2022-06-24,21231.65625,24957784918,1226.8447265625,16981552654,17.100366592407227,472153000.0,87.08000183105469,88553900.0,36.36748123168945,38159900.0,405.4624116629225,0
2022-06-25,21502.337890625,18372538715,1243.4468994140625,12481946184,17.100366592407227,,87.08000183105469,,36.36748123168945,,405.4624116629225,0
2022-06-26,21027.294921875,18027170497,1199.8316650390625,12096607824,17.100366592407227,,87.08000183105469,,36.36748123168945,,405.4624116629225,0
2022-06-27,20735.478515625,20965695707,1193.6806640625,12492225250,16.843751907348633,427968000.0,86.16000366210938,74663500.0,36.38631820678711,29585300.0,400.4781461258522,0
2022-06-28,20280.634765625,21381535161,1144.5792236328125,14023205651,15.95807933807373,461149000.0,80.77999877929688,95618600.0,35.5856819152832,37824200.0,378.1648210339528,1
2022-06-29,20104.0234375,23552740328,1098.94384765625,15386286815,15.51873779296875,482352000.0,77.98999786376953,104140900.0,35.124149322509766,25437200.0,366.8069091199729,0
2022-06-30,19784.7265625,26267239923,1067.298828125,16350755497,15.136311531066895,686070000.0,76.47000122070312,105368600.0,35.237178802490234,35141000.0,359.10451823685173,0
